episode,total_reward,win,epsilon,steps
4422,-0.71,0,0.284,45
6345,0.96,1,0.05,13
4423,0.89,1,0.284,32
6347,-0.49,0,0.05,4
6348,-0.53,0,0.05,19
4424,0.92,1,0.284,25
4425,0.97,1,0.284,12
6349,0.9,1,0.05,26
4426,0.95,1,0.284,14
6350,-0.63,0,0.05,28
4427,-0.54,0,0.284,10
6351,0.99,1,0.05,12
4428,-0.64,0,0.284,21
6352,-0.6,0,0.05,32
4429,-0.68,0,0.283,26
4430,-0.56,0,0.283,4
6353,0.98,1,0.05,10
4431,0.94,1,0.283,3
6354,0.94,1,0.05,11
6355,0.87,1,0.05,20
4432,-0.65,0,0.283,24
4433,0.9,1,0.283,3
6356,0.95,1,0.05,8
4434,-0.6,0,0.283,15
6357,0.92,1,0.05,26
6358,0.99,1,0.05,11
4435,-0.73,0,0.283,35
4436,-0.55,0,0.283,19
6359,-0.65,0,0.05,37
4437,0.8,0,0.282,15
6360,1.0,1,0.05,23
6361,0.92,1,0.05,19
6362,0.93,1,0.05,19
4438,-0.96,0,0.282,51
6363,0.94,1,0.05,13
6364,0.94,1,0.05,14
6365,0.94,1,0.05,11
4439,0.87,1,0.282,38
6366,0.88,1,0.05,25
6367,0.92,1,0.05,18
4440,-0.58,0,0.281,31
4441,-0.5,0,0.281,9
6368,-0.46,0,0.05,16
6369,0.94,1,0.05,14
4442,0.74,0,0.281,33
6370,0.94,1,0.05,13
4443,0.98,1,0.281,11
6371,0.91,1,0.05,24
4444,-0.62,0,0.281,15
4445,0.84,1,0.281,18
6372,1.05,1,0.05,34
4446,-0.61,0,0.281,24
6373,0.94,1,0.05,34
4447,-0.54,0,0.28,17
6374,0.95,1,0.05,9
4448,0.8,0,0.28,16
6375,1.0,1,0.05,15
6376,0.92,1,0.05,13
4449,-0.59,0,0.28,24
6377,0.95,1,0.05,22
6378,0.92,1,0.05,23
4450,0.74,0,0.28,48
6379,0.99,1,0.05,19
6380,0.98,1,0.05,11
4451,0.98,1,0.28,20
4452,0.78,0,0.279,16
6381,-0.56,0,0.05,28
6382,0.98,1,0.05,11
4453,-0.56,0,0.279,25
4454,-0.51,0,0.279,4
6383,0.93,1,0.05,21
6384,0.96,1,0.05,11
4455,-0.65,0,0.279,20
4456,0.9,1,0.279,17
4457,-0.6,0,0.279,12
6385,-0.65,0,0.05,44
6386,0.97,1,0.05,13
4458,0.84,1,0.279,15
6387,0.93,1,0.05,18
4459,-0.63,0,0.279,16
6388,0.95,1,0.05,11
4460,-0.57,0,0.278,16
6389,-0.6,0,0.05,28
4461,0.86,1,0.278,31
6390,0.95,1,0.05,13
4462,-0.5,0,0.278,9
4463,-0.59,0,0.278,3
6391,-0.69,0,0.05,31
6392,0.99,1,0.05,18
6393,1.01,1,0.05,24
4464,-1.12,0,0.278,60
6394,0.93,1,0.05,16
4465,-0.66,0,0.278,17
6395,0.94,1,0.05,14
6396,0.94,1,0.05,9
4466,-0.69,0,0.277,23
6397,0.91,1,0.05,24
6398,0.94,1,0.05,17
4467,0.74,0,0.277,33
6399,0.91,1,0.05,22
4468,-0.65,0,0.277,22
6400,1.0,1,0.05,20
4469,-0.59,0,0.277,17
4470,0.86,1,0.277,19
6401,0.91,1,0.05,18
6402,0.98,1,0.05,11
6403,0.95,1,0.05,13
4471,-0.66,0,0.276,37
6404,0.93,1,0.05,15
6405,0.95,1,0.05,13
6406,0.95,1,0.05,9
4472,-0.53,0,0.276,23
6407,0.99,1,0.05,14
6408,0.88,1,0.05,8
4473,-0.58,0,0.276,23
6409,0.94,1,0.05,14
4474,0.92,1,0.276,20
6410,0.91,1,0.05,20
4475,-0.57,0,0.276,24
6411,0.93,1,0.05,22
6412,0.97,1,0.05,20
4476,0.92,1,0.275,25
6413,0.94,1,0.05,14
4477,-0.56,0,0.275,11
4478,-0.7,0,0.275,20
6414,0.92,1,0.05,25
4479,-0.5,0,0.275,3
6415,0.88,1,0.05,28
4480,0.86,1,0.275,32
6416,1.01,1,0.05,23
6417,-0.51,0,0.05,4
6418,-0.5,0,0.05,3
4481,0.83,1,0.275,27
6419,0.91,1,0.05,18
6420,0.91,1,0.05,25
4482,0.94,1,0.274,33
4483,-0.76,0,0.274,17
6421,-0.6,0,0.05,27
6422,-0.56,0,0.05,25
4484,-0.55,0,0.274,29
6423,0.9,1,0.05,25
6424,0.9,1,0.05,25
4485,0.66,0,0.274,42
6425,-0.62,0,0.05,16
4486,0.95,1,0.274,22
6426,0.92,1,0.05,20
6427,-0.63,0,0.05,24
4487,-0.81,0,0.273,34
6428,1.02,1,0.05,26
4488,0.86,1,0.273,24
6429,0.97,1,0.05,13
4489,0.93,1,0.273,12
6430,0.93,1,0.05,15
4490,0.89,1,0.273,19
6431,1.0,1,0.05,16
6432,0.88,1,0.05,23
6433,0.88,1,0.05,23
4491,0.64,0,0.272,52
6434,0.92,1,0.05,19
4492,0.96,1,0.272,27
6435,-0.59,0,0.05,29
4493,0.9,1,0.272,26
6436,0.9,1,0.05,23
4494,0.88,1,0.272,14
6437,1.01,1,0.05,25
6438,0.98,1,0.05,10
6439,0.98,1,0.05,15
4495,-0.97,0,0.272,45
4496,0.96,1,0.271,9
6440,0.91,1,0.05,31
4497,-0.52,0,0.271,22
6441,0.93,1,0.05,14
6442,0.97,1,0.05,14

6443,0.94,1,0.05,12
4499,-0.5,0,0.271,18
6444,0.99,1,0.05,14
6445,0.88,1,0.05,21
4500,0.92,1,0.271,32
4501,-0.54,0,0.271,4
6446,0.94,1,0.05,12
6447,-0.56,0,0.05,3
4502,-0.51,0,0.271,16
6448,-0.54,0,0.05,13
6449,0.99,1,0.05,11
6450,-0.51,0,0.05,4
6451,0.97,1,0.05,8
4503,-0.64,0,0.27,28
6452,0.93,1,0.05,15
6453,0.99,1,0.05,17
4504,0.78,0,0.27,30
6454,-0.52,0,0.05,19
6455,0.95,1,0.05,10
4505,0.91,1,0.27,23
4506,0.81,1,0.27,33
6456,-0.6,0,0.05,44
4507,0.97,1,0.27,10
4508,0.85,1,0.269,18
4509,-0.65,0,0.269,18
6457,-0.75,0,0.05,57
4510,-0.53,0,0.269,24
6458,0.94,1,0.05,19
4511,-0.55,0,0.269,17
6459,0.98,1,0.05,12
6460,0.97,1,0.05,8
4512,-0.61,0,0.269,16
6461,0.98,1,0.05,13
6462,0.97,1,0.05,12
4513,0.91,1,0.269,32
6463,1.0,1,0.05,21
6464,0.99,1,0.05,23
4514,0.85,1,0.268,27
4515,-0.55,0,0.268,15
4516,0.96,1,0.268,9
6465,-0.6,0,0.05,27
6466,-0.48,0,0.05,3
6467,0.96,1,0.05,10
4517,0.83,1,0.268,21
4518,0.97,1,0.268,10
4519,-0.5,0,0.268,4
6468,-0.49,0,0.05,25
6469,0.98,1,0.05,7
4520,0.89,1,0.268,19
6470,0.96,1,0.05,22
4521,-0.57,0,0.268,20
6471,0.93,1,0.05,14
4522,0.95,1,0.268,13
6472,1.0,1,0.05,13
4523,-0.6,0,0.267,4
6473,-0.49,0,0.05,4
6474,-0.68,0,0.05,20
4524,0.95,1,0.267,30
6475,0.92,1,0.05,21
4525,0.94,1,0.267,21
6476,0.93,1,0.05,16
6477,0.99,1,0.05,16
4526,0.93,1,0.267,27
6478,0.91,1,0.05,26
4527,-0.52,0,0.267,17
6479,0.89,1,0.05,25
4528,0.76,0,0.267,27
6480,0.98,1,0.05,27
4529,0.95,1,0.266,20
6481,0.98,1,0.05,17
4530,-0.5,0,0.266,14
6482,0.95,1,0.05,12
4531,-0.58,0,0.266,16
6483,-0.58,0,0.05,24
4532,0.9,1,0.266,19
6484,1.0,1,0.05,16
4533,-0.58,0,0.266,24
4534,-0.52,0,0.266,10
6485,1.0,1,0.05,21
4535,-0.47,0,0.266,13
4536,0.94,1,0.266,3
6486,-0.52,0,0.05,21
6487,0.9,1,0.05,24
4537,-0.62,0,0.265,29
4538,-0.52,0,0.265,18
6488,0.89,1,0.05,30
6489,0.94,1,0.05,16
6490,0.98,1,0.05,9
4539,-0.63,0,0.265,33
6491,0.92,1,0.05,15
6492,-0.53,0,0.05,9
6493,-0.52,0,0.05,5
4540,0.83,1,0.265,27
6494,0.93,1,0.05,11
6495,-0.5,0,0.05,5
4541,0.95,1,0.265,10
6496,-0.49,0,0.05,4
6497,0.94,1,0.05,12
4542,0.76,0,0.265,17
6498,0.94,1,0.05,15
4543,-0.62,0,0.264,28
6499,-0.43,0,0.05,26
6500,0.99,1,0.05,15
6501,0.96,1,0.05,9
4544,0.74,0,0.264,42
6502,-0.5,0,0.05,22
4545,0.91,1,0.264,27
6503,0.9,1,0.05,26
4546,0.8,0,0.264,20
6504,0.99,1,0.05,17
4547,-0.5,0,0.264,3
6505,-0.52,0,0.05,12
6506,0.97,1,0.05,14
4548,-0.72,0,0.263,25
4549,-0.56,0,0.263,12
6507,1.02,1,0.05,27
4550,-0.65,0,0.263,22
6508,0.82,1,0.05,26
6509,-0.5,0,0.05,5
4551,-0.58,0,0.263,18
6510,0.97,1,0.05,10
4552,0.98,1,0.263,14
6511,1.01,1,0.05,19
4553,0.93,1,0.263,13
4554,-0.56,0,0.263,12
6512,0.91,1,0.05,22
6513,0.98,1,0.05,10
6514,0.97,1,0.05,9
4555,-0.61,0,0.262,25
6515,0.95,1,0.05,12
4556,-0.66,0,0.262,12
6516,0.99,1,0.05,11
6517,1.0,1,0.05,15
4557,0.85,1,0.262,26
6518,0.99,1,0.05,17
4558,-0.64,0,0.262,20
4559,-0.49,0,0.262,6
6519,1.0,1,0.05,23
4560,-0.66,0,0.262,16
4561,-0.67,0,0.262,27
4562,0.97,1,0.261,22
4563,0.8,0,0.261,16
4564,0.95,1,0.261,20
4565,-0.59,0,0.261,14
4566,-0.58,0,0.261,15
4567,0.71,0,0.261,32
4568,-0.84,0,0.26,35
4569,-0.58,0,0.26,27
4570,0.92,1,0.26,24
4571,-0.55,0,0.26,13
4572,0.84,1,0.26,18
4573,0.93,1,0.26,27
4574,-0.52,0,0.259,11
4575,0.79,0,0.259,31
4576,0.94,1,0.259,16
4577,0.92,1,0.259,22
4578,0.89,1,0.259,27
4579,-0.61,0,0.258,30
4580,0.91,1,0.258,25
4581,0.84,1,0.258,19
4582,-0.72,0,0.258,41
4583,-0.74,0,0.258,34
4584,-0.5,0,0.257,3
4585,0.97,1,0.257,10
4586,-0.73,0,0.257,31
4587,0.85,1,0.257,28
4588,0.9,1,0.257,18
4589,0.83,1,0.257,34
6520,-0.61,0,0.05,36
4590,0.94,1,0.256,12
6521,0.98,1,0.05,16
4591,0.95,1,0.256,17
6522,0.99,1,0.05,19
6523,0.95,1,0.05,20
6524,0.92,1,0.05,29
6525,0.98,1,0.05,10
4592,0.68,0,0.256,62
6526,1.0,1,0.05,20
4593,0.9,1,0.256,14
4594,-0.67,0,0.256,19
6527,0.92,1,0.05,17
4595,0.8,0,0.255,18
6528,0.91,1,0.05,25
6529,1.0,1,0.05,26
4596,0.96,1,0.255,23
6530,0.97,1,0.05,13
6531,0.99,1,0.05,27
4597,0.75,0,0.255,37
6532,0.92,1,0.05,23
4598,0.82,1,0.255,28
6533,0.97,1,0.05,12
6534,0.95,1,0.05,11
4599,-0.53,0,0.255,20
4600,-0.6,0,0.254,18
6535,-0.55,0,0.05,45
4601,-0.46,0,0.254,15
6536,0.99,1,0.05,13
6537,0.86,1,0.05,17
4602,0.89,1,0.254,33
4603,0.93,1,0.254,17
6538,-0.59,0,0.05,41
4604,-0.8,0,0.254,35
4605,-0.49,0,0.254,4
6539,0.93,1,0.05,25
6540,-0.5,0,0.05,3
4606,-0.5,0,0.254,5
6541,0.94,1,0.05,15
4607,-0.59,0,0.253,14
6542,0.93,1,0.05,16
6543,0.97,1,0.05,8
6544,0.91,1,0.05,24
4608,0.82,1,0.253,42
6545,0.95,1,0.05,12
6546,0.99,1,0.05,19
4609,0.89,1,0.253,27
6547,0.94,1,0.05,14
4610,-0.61,0,0.253,29
4611,-0.55,0,0.253,14
4612,-0.48,0,0.252,14
4613,-0.58,0,0.252,31
4614,-0.61,0,0.252,11
4615,-0.64,0,0.252,12
4616,-0.49,0,0.252,4
4617,-0.53,0,0.252,17
4618,-0.59,0,0.252,15
4619,0.89,1,0.252,20
4620,0.85,1,0.251,29
4621,0.82,1,0.251,21
4622,0.65,0,0.251,42
4623,-0.77,0,0.25,58
4624,0.92,1,0.25,18
4625,0.8,0,0.25,40
4626,0.89,1,0.25,28
4627,0.83,1,0.249,35
4628,0.96,1,0.249,11
4629,0.95,1,0.249,7
4630,0.81,1,0.249,24
4631,0.95,1,0.249,31
4632,0.82,1,0.249,38
4633,0.7,0,0.248,55
4634,-0.56,0,0.248,23
4635,0.9,1,0.248,27
4636,0.75,0,0.248,14
4637,-0.57,0,0.248,11
4638,-0.61,0,0.247,26
4639,-0.55,0,0.247,13
4640,-0.58,0,0.247,21
4641,0.92,1,0.247,20
4642,-0.61,0,0.247,23
4643,0.88,1,0.246,24
4644,0.91,1,0.246,21
4645,-0.59,0,0.246,23
4646,0.9,1,0.246,32
4647,0.75,0,0.246,22
4648,0.78,0,0.245,47
4649,-0.58,0,0.245,9
4650,0.87,1,0.245,26
4651,-0.55,0,0.245,26
4652,-0.68,0,0.245,23
4653,0.9,1,0.244,28
4654,0.94,1,0.244,11
4655,-0.67,0,0.244,35
4656,0.95,1,0.244,13
4657,0.9,1,0.244,22
4658,0.97,1,0.244,10
4659,0.92,1,0.244,21
4660,0.86,1,0.243,15
4661,0.96,1,0.243,11
4662,0.84,1,0.243,27
4663,0.84,1,0.243,23
4664,-0.66,0,0.243,30
4665,0.71,0,0.242,39
4666,0.78,0,0.242,30
4667,-0.72,0,0.242,30
4668,0.95,1,0.242,24
4669,0.95,1,0.242,24
4670,0.95,1,0.241,14
4671,-0.68,0,0.241,28
4672,-0.51,0,0.241,4
4673,0.98,1,0.241,12
4674,-0.48,0,0.241,5
4675,-0.5,0,0.241,3
4676,0.84,1,0.241,31
4677,0.9,1,0.241,25
4678,0.95,1,0.24,21
4679,-0.53,0,0.24,16
4680,-0.63,0,0.24,18
4681,0.77,0,0.24,36
4682,0.85,1,0.24,14
4683,-0.6,0,0.24,23
4684,0.92,1,0.239,16
4685,-0.62,0,0.239,12
4686,0.89,1,0.239,30
4687,0.82,1,0.239,30
4688,-0.49,0,0.239,10
4689,-0.6,0,0.239,36
4690,0.87,1,0.238,21
6548,-13.07,0,0.05,2975
4691,-0.58,0,0.238,20
6549,0.9,1,0.05,23
4692,-0.66,0,0.238,19
6550,-0.51,0,0.05,13
6551,0.97,1,0.05,12
4693,0.9,1,0.238,22
6552,0.95,1,0.05,14
4694,-0.53,0,0.238,17
6553,1.0,1,0.05,18
4695,0.81,1,0.238,29
6554,0.93,1,0.05,30
6555,0.98,1,0.05,14
6556,0.93,1,0.05,14
4696,-0.75,0,0.237,26
6557,0.93,1,0.05,16
6558,0.98,1,0.05,11
4697,-0.57,0,0.237,23
6559,0.99,1,0.05,20
4698,0.75,0,0.237,37
6560,0.92,1,0.05,21
6561,0.92,1,0.05,15
4699,0.96,1,0.237,27
6562,0.92,1,0.05,19
4700,-0.5,0,0.237,10
6563,0.9,1,0.05,19
4701,-0.59,0,0.236,19
6564,0.93,1,0.05,17
4702,0.97,1,0.236,14
6565,0.91,1,0.05,23
6566,0.93,1,0.05,11
4703,-0.7,0,0.236,25
6567,-0.54,0,0.05,13
4704,-0.62,0,0.236,19
6568,0.9,1,0.05,26
4705,-0.49,0,0.236,15
4706,-0.55,0,0.236,11
6569,0.93,1,0.05,21
4707,0.85,1,0.236,22
6570,1.0,1,0.05,22
6571,0.94,1,0.05,17
4708,-0.53,0,0.235,24
6572,0.92,1,0.05,30
4709,0.95,1,0.235,28
6573,0.87,1,0.05,17
6574,-0.51,0,0.05,4
4710,-0.66,0,0.235,18
6575,0.96,1,0.05,11
4711,0.87,1,0.235,20
6576,0.94,1,0.05,13
4712,-0.52,0,0.235,5
6577,0.96,1,0.05,15
4713,0.82,1,0.235,23
6578,1.02,1,0.05,17
6579,0.92,1,0.05,18
4714,-0.61,0,0.234,21
4715,0.95,1,0.234,28
6580,0.78,0,0.05,51
4716,0.9,1,0.234,21
6581,-0.5,0,0.05,5
6582,1.0,1,0.05,19
6583,0.83,1,0.05,17
4717,0.84,1,0.234,39
6584,0.93,1,0.05,29
4718,0.91,1,0.234,21
6585,0.99,1,0.05,26
4719,0.84,1,0.233,22
6586,1.0,1,0.05,18
4720,0.9,1,0.233,21
6587,0.9,1,0.05,15
4721,-0.61,0,0.233,12
6588,0.97,1,0.05,10
4722,0.89,1,0.233,15
6589,0.92,1,0.05,22
4723,0.93,1,0.233,13
6590,0.91,1,0.05,23
6591,0.94,1,0.05,13
4724,-0.76,0,0.233,34
6592,0.99,1,0.05,21
6593,0.95,1,0.05,10
6594,0.96,1,0.05,9
4725,0.83,1,0.232,36
6595,0.81,1,0.05,22
4726,-0.54,0,0.232,17
6596,0.99,1,0.05,14
4727,0.98,1,0.232,19
6597,1.0,1,0.05,30
4728,0.96,1,0.232,12
6598,0.89,1,0.05,18
6599,-0.5,0,0.05,3
4729,0.87,1,0.232,27
6600,0.9,1,0.05,25
4730,0.86,1,0.232,19
6601,1.0,1,0.05,20
6602,0.92,1,0.05,16
6603,0.98,1,0.05,11
4731,0.71,0,0.231,54
6604,0.88,1,0.05,31
4732,-0.56,0,0.231,15
6605,0.93,1,0.05,13
6606,0.94,1,0.05,13
4733,0.91,1,0.231,31
6607,-0.5,0,0.05,17
6608,0.99,1,0.05,15
4734,-0.65,0,0.231,33
6609,1.0,1,0.05,20
6610,-0.51,0,0.05,14
4735,0.89,1,0.23,30
4736,-0.49,0,0.23,18
6611,0.85,1,0.05,42
6612,0.99,1,0.05,11
4737,0.95,1,0.23,16
6613,0.99,1,0.05,15
6614,1.0,1,0.05,14
4738,-0.66,0,0.23,30
4739,-0.49,0,0.23,4
6615,0.91,1,0.05,16
6616,-0.49,0,0.05,4
4740,0.8,0,0.23,20
6617,0.92,1,0.05,21
4741,0.85,1,0.229,24
6618,0.9,1,0.05,27
6619,-0.5,0,0.05,3
6620,-0.53,0,0.05,9
4742,0.77,0,0.229,23
6621,1.01,1,0.05,20
4743,0.9,1,0.229,26
6622,0.91,1,0.05,21
4744,0.96,1,0.229,16
4745,-0.59,0,0.229,13
6623,0.9,1,0.05,29
6624,-0.56,0,0.05,22
4746,0.95,1,0.229,27
6625,0.92,1,0.05,20
6626,0.92,1,0.05,14
6627,1.0,1,0.05,18
4747,-0.71,0,0.228,53
6628,0.94,1,0.05,12
4748,0.95,1,0.228,11
6629,0.92,1,0.05,17
6630,0.95,1,0.05,6
4749,-0.67,0,0.228,11
6631,0.91,1,0.05,25
4750,0.79,0,0.228,29
4751,0.94,1,0.228,3
6632,0.93,1,0.05,14
6633,0.98,1,0.05,12
4752,-0.58,0,0.228,26
4753,0.96,1,0.227,16
4754,0.76,0,0.227,29
4755,0.98,1,0.227,15
4756,0.91,1,0.227,35
4757,0.96,1,0.227,29
4758,-0.53,0,0.227,5
4759,-0.51,0,0.226,19
4760,0.9,1,0.226,28
4761,-0.62,0,0.226,22
4762,0.78,0,0.226,36
4763,-0.72,0,0.226,16
4764,0.85,1,0.225,32
4765,-0.55,0,0.225,19
4766,-0.64,0,0.225,26
4767,0.85,1,0.225,20
4768,0.86,1,0.225,17
4769,0.8,0,0.224,27
4770,0.79,0,0.224,43
4771,-0.57,0,0.224,35
4772,-0.61,0,0.224,12
4773,-0.59,0,0.224,24
4774,-0.54,0,0.223,18
4775,0.96,1,0.223,23
4776,-0.68,0,0.223,21
4777,-0.51,0,0.223,12
4778,0.94,1,0.223,22
4779,-0.56,0,0.223,16
4780,0.89,1,0.222,33
4781,0.97,1,0.222,14
4782,0.95,1,0.222,18
4783,0.92,1,0.222,24
6634,0.97,1,0.05,33
4784,-0.55,0,0.222,14
6635,-0.53,0,0.05,16
4785,0.97,1,0.222,20
6636,-0.64,0,0.05,35
6637,0.93,1,0.05,12
4786,0.88,1,0.221,30
6638,0.95,1,0.05,10
4787,-0.61,0,0.221,13
6639,0.93,1,0.05,12
6640,0.9,1,0.05,24
4788,0.67,0,0.221,33
6641,-0.55,0,0.05,4
6642,-0.51,0,0.05,11
4789,-0.81,0,0.221,26
6643,-0.53,0,0.05,34
4790,-0.72,0,0.221,26
6644,1.0,1,0.05,15
4791,-0.5,0,0.221,10
4792,-0.55,0,0.22,15
6645,-0.68,0,0.05,50
4793,0.96,1,0.22,23
4794,0.79,0,0.22,15
6646,0.95,1,0.05,18
4795,-0.61,0,0.22,21
6647,0.92,1,0.05,30
6648,-0.49,0,0.05,4
6649,0.94,1,0.05,14
6650,0.95,1,0.05,11
6651,0.98,1,0.05,11
4796,0.78,0,0.22,52
6652,0.95,1,0.05,12
6653,0.93,1,0.05,11
4797,0.96,1,0.219,24
6654,0.91,1,0.05,22
6655,-0.48,0,0.05,5
6656,0.98,1,0.05,15
4798,0.89,1,0.219,29
6657,0.99,1,0.05,14
6658,0.95,1,0.05,15
4799,-0.61,0,0.219,29
6659,-0.56,0,0.05,23
4800,-0.62,0,0.219,22
6660,0.96,1,0.05,17
6661,1.0,1,0.05,23
4801,0.9,1,0.219,32
6662,-0.49,0,0.05,6
4802,0.96,1,0.218,11
6663,0.86,1,0.05,19
4803,-0.61,0,0.218,17
6664,0.93,1,0.05,16
6665,0.98,1,0.05,17
6666,0.97,1,0.05,19
6667,0.92,1,0.05,16
6668,0.95,1,0.05,12
4804,0.83,1,0.218,72
6669,0.91,1,0.05,27
4805,0.82,1,0.218,23
4806,0.93,1,0.217,18
6670,0.96,1,0.05,30
4807,0.98,1,0.217,27
6671,0.89,1,0.05,29
4808,-0.53,0,0.217,11
6672,-0.69,0,0.05,40
4809,-0.49,0,0.217,24
6673,0.93,1,0.05,17
4810,0.97,1,0.217,14
6674,0.94,1,0.05,15
4811,-0.71,0,0.217,32
6675,-0.55,0,0.05,28
4812,-0.51,0,0.217,10
6676,1.0,1,0.05,23
4813,0.86,1,0.216,25
4814,-0.49,0,0.216,4
6677,1.01,1,0.05,19
4815,0.95,1,0.216,9
4816,0.98,1,0.216,7
6678,0.9,1,0.05,29
6679,1.0,1,0.05,16
4817,-0.55,0,0.216,35
6680,0.98,1,0.05,14
6681,-0.54,0,0.05,9
4818,0.81,1,0.216,32
6682,-0.71,0,0.05,59
4819,-0.75,0,0.215,32
6683,-0.61,0,0.05,22
6684,0.99,1,0.05,12
4820,0.79,0,0.215,38
4821,0.95,1,0.215,18
6685,-0.76,0,0.05,31
6686,1.02,1,0.05,21
4822,0.9,1,0.215,35
6687,0.9,1,0.05,24
4823,-0.55,0,0.215,15
6688,0.92,1,0.05,16
6689,0.95,1,0.05,12
4824,0.93,1,0.214,26
6690,0.95,1,0.05,8
6691,0.99,1,0.05,10
4825,0.94,1,0.214,17
6692,-0.66,0,0.05,33
6693,0.97,1,0.05,14
4826,0.83,1,0.214,41
6694,0.96,1,0.05,12
6695,0.96,1,0.05,13
6696,1.01,1,0.05,21
4827,0.64,0,0.213,45
6697,1.01,1,0.05,18
6698,0.91,1,0.05,18
4828,0.83,1,0.213,31
6699,0.94,1,0.05,15
6700,0.94,1,0.05,12
4829,-0.6,0,0.213,20
6701,0.99,1,0.05,16
4830,0.95,1,0.213,14
4831,-0.49,0,0.213,4
6702,0.94,1,0.05,17
4832,-0.48,0,0.213,12
6703,0.98,1,0.05,15
4833,0.92,1,0.213,24
6704,0.87,1,0.05,23
6705,0.98,1,0.05,10
4834,-0.56,0,0.213,18
4835,-0.49,0,0.212,4
6706,0.92,1,0.05,17
4836,0.95,1,0.212,20
6707,-0.53,0,0.05,34
6708,-0.49,0,0.05,4
4837,-0.61,0,0.212,22
6709,0.95,1,0.05,10
4838,0.91,1,0.212,20
6710,-0.6,0,0.05,30
6711,0.99,1,0.05,28
4839,0.88,1,0.212,37
6712,0.98,1,0.05,15
6713,-0.58,0,0.05,14
6714,0.95,1,0.05,10
4840,0.83,1,0.212,28
6715,0.97,1,0.05,28
4841,0.79,0,0.211,36
6716,0.98,1,0.05,11
6717,0.98,1,0.05,8
6718,0.97,1,0.05,12
4842,0.88,1,0.211,24
6719,0.97,1,0.05,11
6720,-0.57,0,0.05,11
6721,-0.66,0,0.05,14
4843,-0.66,0,0.211,27
6722,0.93,1,0.05,16
4844,-0.73,0,0.211,32
6723,0.92,1,0.05,30
6724,0.9,1,0.05,24
4845,-0.74,0,0.21,40
6725,0.99,1,0.05,17
4846,-0.59,0,0.21,37
4847,-0.5,0,0.21,3
6726,0.67,0,0.05,51
4848,0.89,1,0.21,22
6727,0.97,1,0.05,21
6728,0.99,1,0.05,12
4849,0.92,1,0.21,27
6729,0.99,1,0.05,19
6730,0.96,1,0.05,8
4850,0.93,1,0.209,28
6731,0.99,1,0.05,25
4851,-0.48,0,0.209,16
6732,-0.6,0,0.05,15
4852,0.91,1,0.209,21
6733,0.99,1,0.05,21
4853,0.85,1,0.209,13
6734,0.99,1,0.05,15
6735,1.0,1,0.05,21
6736,-0.49,0,0.05,4
4854,-0.82,0,0.209,45
6737,0.99,1,0.05,14
6738,0.97,1,0.05,9
6739,-0.61,0,0.05,9
6740,-0.56,0,0.05,22
6741,0.99,1,0.05,12
6742,-0.51,0,0.05,4
6743,-0.49,0,0.05,4
6744,0.93,1,0.05,16
6745,0.92,1,0.05,13
6746,-0.52,0,0.05,15
6747,0.8,0,0.05,26
6748,0.93,1,0.05,13
6749,0.99,1,0.05,14
6750,0.94,1,0.05,12
6751,0.99,1,0.05,13
6752,0.96,1,0.05,9
6753,-0.52,0,0.05,3
6754,1.0,1,0.05,18
6755,0.98,1,0.05,14
6756,-0.63,0,0.05,35
6757,0.94,1,0.05,15
6758,0.84,1,0.05,41
6759,0.93,1,0.05,13
6760,1.02,1,0.05,24
6761,0.92,1,0.05,21
6762,0.94,1,0.05,16
6763,0.99,1,0.05,33
6764,0.94,1,0.05,15
6765,-0.49,0,0.05,4
6766,0.99,1,0.05,11
6767,-0.49,0,0.05,4
6768,0.95,1,0.05,12
6769,0.94,1,0.05,13
6770,-0.61,0,0.05,23
6771,0.91,1,0.05,19
6772,1.0,1,0.05,21
6773,0.98,1,0.05,11
6774,-0.53,0,0.05,12
6775,-0.5,0,0.05,4
6776,0.98,1,0.05,9
6777,0.99,1,0.05,12
6778,0.94,1,0.05,13
6779,0.92,1,0.05,18
6780,0.94,1,0.05,15
6781,0.98,1,0.05,16
6782,0.99,1,0.05,19
6783,0.99,1,0.05,16
6784,0.94,1,0.05,13
6785,0.93,1,0.05,19
6786,0.94,1,0.05,13
6787,0.96,1,0.05,11
6788,0.98,1,0.05,13
4855,-0.64,0,0.208,36
6789,0.97,1,0.05,16
4856,-0.61,0,0.208,16
6790,1.0,1,0.05,36
4857,-0.62,0,0.208,38
4858,-0.58,0,0.208,11
4859,0.96,1,0.208,16
6792,-0.65,0,0.05,32
4860,0.95,1,0.208,11
6793,0.99,1,0.05,13
6794,0.98,1,0.05,13
4861,-0.75,0,0.207,25
6795,0.96,1,0.05,12
6796,0.94,1,0.05,20
6797,0.98,1,0.05,12
4862,0.82,1,0.207,41
6798,0.98,1,0.05,11
6799,0.96,1,0.05,11
4863,-0.47,0,0.207,23
4864,0.86,1,0.207,19
6800,0.92,1,0.05,28
6801,0.88,1,0.05,21
4865,0.96,1,0.207,21
6802,1.0,1,0.05,19
4866,-0.54,0,0.206,20
6803,0.97,1,0.05,10
6804,-0.55,0,0.05,9
4867,-0.56,0,0.206,19
6805,0.98,1,0.05,12
6806,1.02,1,0.05,25
4868,0.86,1,0.206,30
6807,0.94,1,0.05,12
6808,0.98,1,0.05,15
4869,0.78,0,0.206,37
6809,1.0,1,0.05,26
6810,0.95,1,0.05,14
6811,0.98,1,0.05,14
