episode,total_reward,win,epsilon,steps
963,-1053.18,0,0.752,28
2435,-1054.29,0,0.325,24
964,-1051.83,0,0.752,18
2436,-1050.71,0,0.325,11
965,-1051.18,0,0.752,18
2437,-1052.56,0,0.324,36
966,-1053.98,0,0.752,38
967,-1051.66,0,0.751,16
2438,-1057.36,0,0.324,61
968,-1053.2,0,0.751,35
969,-0.45,0,0.751,5
970,-1050.71,0,0.751,11
971,-1052.84,0,0.751,24
972,-1053.92,0,0.75,32
2439,-1058.85,0,0.323,90
2440,-1050.49,0,0.323,4
973,-1054.07,0,0.75,42
2441,-1051.54,0,0.322,19
974,-1051.03,0,0.75,13
975,-1050.71,0,0.75,6
976,-1052.79,0,0.749,29
977,-1051.46,0,0.749,21
2442,-1058.59,0,0.321,84
978,-1054.58,0,0.749,38
2443,1048.37,1,0.321,23
979,-1055.01,0,0.748,51
980,-1052.22,0,0.748,22
2444,-1055.52,0,0.321,67
981,-1053.16,0,0.748,26
982,-1051.57,0,0.748,17
2445,-1054.66,0,0.32,46
983,-1054.15,0,0.747,35
2446,-1055.9,0,0.32,35
2447,-1049.99,0,0.32,4
984,-1054.31,0,0.747,46
2448,-1052.34,0,0.319,39
985,1049.25,1,0.746,15
986,1048.16,1,0.746,19
987,-1052.73,0,0.746,28
988,-1050.3,0,0.746,10
989,-1051.44,0,0.746,19
2449,1035.34,1,0.318,86
990,-1051.61,0,0.746,16
2450,-1053.53,0,0.318,23
991,-1052.35,0,0.745,25
2451,-1051.64,0,0.318,24
2452,-1051.11,0,0.318,11
992,-1052.9,0,0.745,30
2453,-1051.95,0,0.317,30
993,-1055.16,0,0.745,36
994,-1051.45,0,0.744,15
995,-1053.08,0,0.744,28
2454,-1055.31,0,0.317,56
996,-1051.35,0,0.744,15
997,-1051.24,0,0.744,14
2455,-1054.28,0,0.316,38
998,-1053.12,0,0.743,37
2456,-1054.49,0,0.316,49
999,-1054.37,0,0.743,47
1000,-1051.51,0,0.743,16
1001,-1051.22,0,0.743,17
2457,-1057.6,0,0.315,65
2458,-1054.17,0,0.315,12
1002,-1052.11,0,0.742,26
1003,-1051.73,0,0.742,18
2459,-1051.57,0,0.315,27
1004,-1051.84,0,0.742,19
1005,-1050.94,0,0.742,9
1006,-1050.83,0,0.742,8
2460,-1052.45,0,0.314,35
1007,-1051.94,0,0.742,14
1008,-1050.7,0,0.742,5
1009,-1051.89,0,0.741,24
2461,-1057.16,0,0.314,41
1010,-1054.27,0,0.741,37
1011,-1052.17,0,0.741,27
1012,1047.07,1,0.74,28
1013,-1053.08,0,0.74,28
1014,-1051.34,0,0.74,14
1015,-1053.38,0,0.74,28
1016,-1052.35,0,0.739,20
1017,-1053.34,0,0.739,34
1018,-1053.8,0,0.739,35
1019,-1051.73,0,0.738,18
1020,-1051.68,0,0.738,18
1021,-1051.95,0,0.738,20
1022,-1051.27,0,0.738,22
1023,-1054.98,0,0.737,48
1024,-1054.73,0,0.737,43
1025,-1054.23,0,0.736,33
1026,-1053.51,0,0.736,36
2462,-1054.33,0,0.314,23
2463,-1051.45,0,0.313,30
2464,-1053.99,0,0.313,29
2465,-1053.51,0,0.313,41
2466,-1051.67,0,0.312,27
2467,-1056.3,0,0.312,65
2468,-1050.7,0,0.312,10
2469,-1064.55,0,0.31,125
2470,1044.18,1,0.309,72
2471,-1052.98,0,0.309,33
2472,1049.52,1,0.309,3
2473,1047.6,1,0.309,30
2474,1045.99,1,0.308,36
2475,-1051.93,0,0.308,28
1027,-1053.56,0,0.736,36
2476,1047.71,1,0.308,24
1028,-1052.79,0,0.735,29
2477,-1052.51,0,0.308,16
2478,-1050.43,0,0.308,8
1029,-1051.41,0,0.735,16
1030,-1050.67,0,0.735,7
1031,-1051.35,0,0.735,15
1032,-1052.85,0,0.735,30
2479,-1058.81,0,0.307,86
1033,-1054.99,0,0.734,49
1034,-1050.94,0,0.734,14
2480,-1052.46,0,0.306,36
1035,-1051.29,0,0.734,14
2481,-3.36,0,0.306,41
1036,-1053.38,0,0.733,38
1037,-1051.12,0,0.733,12
2482,-3.43,0,0.305,43
1038,-1055.0,0,0.733,45
1039,-1052.52,0,0.733,12
2483,1045.51,1,0.305,39
1040,-1052.03,0,0.733,23
2484,-1053.41,0,0.305,31
1041,-1054.58,0,0.732,48
2485,1047.87,1,0.304,28
1042,-1050.5,0,0.732,5
1043,-1055.05,0,0.732,40
1044,-1054.55,0,0.731,30
1045,-1051.81,0,0.731,21
2486,-1061.17,0,0.303,92
2487,-1050.4,0,0.303,10
1046,-1052.0,0,0.731,20
1047,-1.64,0,0.731,19
2488,-1052.36,0,0.303,41
1048,-1052.5,0,0.73,25
2489,-1050.95,0,0.303,15
1049,-1056.39,0,0.73,44
2490,-1053.58,0,0.302,43
1050,-1051.38,0,0.73,18
1051,-1050.97,0,0.73,12
2491,-1055.88,0,0.302,48
1052,-1052.79,0,0.729,29
1053,-1053.44,0,0.729,34
1054,-1053.07,0,0.729,32
2492,-1057.26,0,0.301,66
2493,1047.78,1,0.301,27
1055,-1053.97,0,0.728,42
1056,-1052.97,0,0.728,32
1057,-1051.57,0,0.728,12
1058,-1052.48,0,0.727,28
1059,1047.81,1,0.727,24
1060,-1052.58,0,0.727,13
1061,-2.21,0,0.727,26
2494,1030.73,1,0.299,172
1062,-1055.39,0,0.726,39
2495,-1050.86,0,0.299,16
1063,-1052.57,0,0.726,27
1064,-1052.66,0,0.726,26
2496,-1053.25,0,0.298,35
1065,-1051.1,0,0.726,10
2497,-1051.53,0,0.298,18
1066,-1051.61,0,0.725,16
2498,-1050.81,0,0.298,6
1067,-1051.99,0,0.725,14
2499,-1053.27,0,0.298,42
1068,-1053.68,0,0.725,38
1069,-1053.75,0,0.724,40
1070,-1050.99,0,0.724,9
1071,-1050.6,0,0.724,5
1072,-1053.7,0,0.724,40
1073,-1053.55,0,0.724,30
1074,-1050.74,0,0.723,14
1075,-1052.46,0,0.723,16
1076,-1051.38,0,0.723,13
2500,1031.03,1,0.296,187
2501,-1051.66,0,0.296,16
1077,-1055.48,0,0.723,48
1078,-1050.8,0,0.723,5
1079,-1051.38,0,0.722,13
2502,-1053.61,0,0.295,36
1080,-1051.89,0,0.722,29
2503,-1053.66,0,0.295,36
1081,-1053.38,0,0.722,28
1082,-1052.97,0,0.722,32
2504,-1054.48,0,0.294,43
1083,-1051.76,0,0.721,21
1084,-1053.1,0,0.721,30
1085,-1050.6,0,0.721,5
1086,-1051.3,0,0.721,20
1087,-1051.4,0,0.721,15
2505,1040.68,1,0.293,97
1088,-1052.15,0,0.72,20
1089,1048.74,1,0.72,16
2506,-1052.47,0,0.293,27
1090,-1052.24,0,0.72,19
1091,-1051.64,0,0.72,24
1092,-1052.31,0,0.72,16
2507,-1055.54,0,0.292,59
1093,-1052.23,0,0.719,28
1094,-1053.27,0,0.719,32
1095,-1050.86,0,0.719,6
2508,1044.58,1,0.292,67
1096,-1053.56,0,0.718,36
1097,-1050.89,0,0.718,9
1098,-1052.21,0,0.718,26
2509,-1057.38,0,0.291,53
1099,-1052.75,0,0.718,20
1100,-1052.69,0,0.718,29
1101,-1052.16,0,0.717,21
1102,-1051.39,0,0.717,19
2510,-1059.22,0,0.29,87
1103,1046.29,1,0.717,36
1104,-1053.71,0,0.716,36
1105,-1064.17,0,0.716,82
1106,-1050.21,0,0.715,6
2511,-16.1,0,0.289,145
2512,-1050.98,0,0.289,8
1107,-1051.59,0,0.715,24
2513,-1051.14,0,0.289,14
2514,-1053.08,0,0.288,28
1108,-1054.97,0,0.715,52
2515,-1053.32,0,0.288,32
1109,-1051.05,0,0.714,15
1110,-1050.18,0,0.714,3
1111,-1053.59,0,0.714,29
1112,-1052.38,0,0.714,28
2516,-1058.2,0,0.287,85
2517,1049.53,1,0.287,12
1113,-1057.21,0,0.713,36
1114,-1054.6,0,0.713,45
2518,-1055.2,0,0.286,60
1115,-1051.34,0,0.713,14
1116,-1050.92,0,0.713,12
2519,1049.04,1,0.286,31
1117,-0.94,0,0.712,24
1118,-1050.94,0,0.712,14
2520,-1053.13,0,0.286,23
1119,-1051.25,0,0.712,20
2521,-1053.07,0,0.285,17
1120,-1052.23,0,0.712,23
2522,-1052.07,0,0.285,32
1121,-1052.52,0,0.712,22
1122,-1051.66,0,0.711,21
2523,-1053.17,0,0.285,37
1123,-1052.69,0,0.711,24
2524,-1054.03,0,0.284,28
1124,-1051.51,0,0.711,21
2525,-1053.5,0,0.284,25
2526,-1051.05,0,0.284,15
1125,-5.9,0,0.71,45
2527,-1050.93,0,0.284,13
1126,1049.41,1,0.71,9
2528,1049.0,1,0.284,25
1127,-1054.72,0,0.71,52
1128,-1051.95,0,0.71,20
2529,-1060.86,0,0.283,61
1129,-1051.52,0,0.709,17
1130,-1052.4,0,0.709,20
2530,-1054.77,0,0.283,42
1131,-1053.4,0,0.709,35
2531,-1055.25,0,0.282,40
1132,-1054.63,0,0.708,38
1133,-1052.37,0,0.708,22
2532,-1058.64,0,0.282,39
1134,-1051.13,0,0.708,18
1135,-1051.22,0,0.708,17
1136,-1050.68,0,0.708,8
2533,-1056.0,0,0.281,60
1137,-1053.37,0,0.707,27
1138,1046.0,1,0.707,35
1139,-1052.24,0,0.707,19
2534,-1056.93,0,0.28,63
1140,-1051.16,0,0.707,11
2535,-1050.37,0,0.28,7
1141,-1051.25,0,0.707,15
1142,-1050.28,0,0.707,8
1143,-1052.13,0,0.706,23
1144,-1051.75,0,0.706,15
2536,1041.94,1,0.279,86
1145,-1053.61,0,0.706,36
1146,-1051.93,0,0.706,23
2537,-1054.39,0,0.279,39
1147,-1051.45,0,0.705,15
1148,-1052.78,0,0.705,23
1149,-1050.58,0,0.705,13
2538,-1055.52,0,0.279,47
1150,-1.42,0,0.705,17
1151,-1052.57,0,0.705,27
1152,-1050.67,0,0.704,12
1153,-1053.76,0,0.704,36
2539,-1058.64,0,0.277,99
1154,1047.32,1,0.704,33
2540,-1055.89,0,0.277,49
1155,1041.59,1,0.703,61
1156,-1052.39,0,0.703,24
2541,-1058.07,0,0.276,82
1157,-1053.13,0,0.702,28
2542,-1051.65,0,0.276,5
1158,-1056.48,0,0.702,43
1159,-1050.37,0,0.702,7
2543,-1055.15,0,0.276,50
1160,-1053.18,0,0.702,28
1161,-1053.59,0,0.701,34
1162,-1051.71,0,0.701,21
2544,-1057.99,0,0.275,84
1163,-1052.69,0,0.701,34
1164,-1051.72,0,0.701,17
2545,-1055.53,0,0.274,58
1165,-1051.53,0,0.7,13
1166,-1051.44,0,0.7,14
2546,1047.86,1,0.274,24
1167,-1052.15,0,0.7,25
2547,-3.56,0,0.273,41
1168,-1053.5,0,0.7,35
1169,-1050.52,0,0.7,7
1170,-1050.15,0,0.7,5
1171,-1054.86,0,0.699,56
1172,-1050.91,0,0.699,11
2548,1040.0,1,0.272,105
1173,-1050.94,0,0.699,9
2549,-1052.11,0,0.272,26
2550,-1051.23,0,0.272,23
2551,-1052.46,0,0.272,11
1174,-1057.25,0,0.698,60
1175,-1050.93,0,0.698,8
2552,-1051.09,0,0.271,19
2553,-1050.41,0,0.271,11
1176,-1051.37,0,0.698,17
2554,-1053.47,0,0.271,22
2555,-1050.7,0,0.271,5
1177,-1052.08,0,0.698,23
1178,1047.81,1,0.697,24
2556,1048.01,1,0.271,34
2557,1046.42,1,0.27,13
1179,-1054.69,0,0.697,44
2558,1041.86,1,0.27,34
1180,-1055.36,0,0.696,56
2559,-1054.27,0,0.269,62
2560,-1051.76,0,0.269,21
1181,-1058.4,0,0.696,60
2561,-1050.64,0,0.269,9
1182,-1051.29,0,0.695,14
2562,-1050.6,0,0.269,20
2563,-1052.61,0,0.269,31
1183,-1057.3,0,0.695,45
1184,-1051.46,0,0.695,16
2564,-1052.2,0,0.268,30
1185,-1051.84,0,0.695,29
1186,-1050.68,0,0.694,8
1187,-1051.35,0,0.694,20
1188,-1052.79,0,0.694,24
2565,-1058.83,0,0.268,73
1189,-1050.53,0,0.694,8
1190,-1051.6,0,0.694,20
2566,-1053.31,0,0.267,36
1191,-1052.48,0,0.693,23
1192,-1050.79,0,0.693,14
2567,-1053.03,0,0.267,38
1193,-1052.41,0,0.693,21
1194,-1051.79,0,0.693,19
1195,1048.94,1,0.693,16
2568,-1056.01,0,0.266,66
1196,-1052.12,0,0.692,22
2569,-1050.7,0,0.266,10
1197,-1051.75,0,0.692,20
1198,-1051.96,0,0.692,26
1199,-1050.3,0,0.692,5
2570,-1056.36,0,0.265,61
1200,-1062.82,0,0.691,102
1201,-1054.55,0,0.69,45
2571,-1063.19,0,0.264,129
1202,-1051.64,0,0.69,19
1203,-1053.12,0,0.69,32
2572,1044.33,1,0.263,57
1204,-1051.66,0,0.69,16
1205,-1053.24,0,0.689,29
2573,-1054.25,0,0.263,40
1206,-1051.47,0,0.689,22
1207,-1050.43,0,0.689,8
1208,-1052.41,0,0.689,21
1209,-1051.31,0,0.689,16
2574,-9.34,0,0.262,79
1210,-1052.86,0,0.688,36
2575,1048.41,1,0.262,29
1211,1046.7,1,0.688,30
2576,-1052.41,0,0.261,31
1212,-1.54,0,0.688,19
2577,-1052.47,0,0.261,27
1213,-1054.26,0,0.687,36
1214,-1053.73,0,0.687,28
1215,-1050.46,0,0.687,6
1216,-1052.92,0,0.687,27
1217,-1051.75,0,0.687,15
1218,-1052.94,0,0.686,29
1219,-1050.6,0,0.686,10
1220,-1055.72,0,0.686,52
1221,-1052.58,0,0.685,33
1222,-1051.61,0,0.685,11
1223,-1051.21,0,0.685,16
1224,-1051.72,0,0.685,17
1225,-1053.86,0,0.684,36
1226,-1057.05,0,0.684,60
2578,-1051.45,0,0.261,25
2579,1048.1,1,0.261,25
2580,-1055.5,0,0.26,55
2581,-1050.46,0,0.26,11
2582,-1050.64,0,0.26,14
2583,-1055.32,0,0.259,32
2584,-1050.83,0,0.259,13
2585,1049.66,1,0.259,14
2586,-4.05,0,0.259,45
2587,-1053.44,0,0.258,24
2588,-1050.82,0,0.258,12
2589,-1057.58,0,0.258,58
2590,-1055.17,0,0.257,52
2591,-1050.65,0,0.257,5
2592,-6.69,0,0.257,34
1227,-1055.9,0,0.683,60
2593,-1056.44,0,0.256,29
1228,-1052.55,0,0.683,30
1229,1048.48,1,0.683,12
1230,-1051.17,0,0.683,17
1231,-1052.96,0,0.682,21
1232,-1050.44,0,0.682,4
1233,-1052.0,0,0.682,20
2594,-1062.05,0,0.255,105
2595,-1050.61,0,0.255,6
1234,-1052.39,0,0.682,24
1235,-1051.08,0,0.682,13
2596,-1050.08,0,0.255,13
1236,-1051.81,0,0.681,21
2597,-1055.73,0,0.255,28
1237,-1051.31,0,0.681,11
1238,-1051.69,0,0.681,14
2598,-1052.42,0,0.255,17
2599,-1051.77,0,0.254,22
1239,-1052.97,0,0.681,32
2600,-1050.94,0,0.254,9
1240,-1051.19,0,0.681,14
2601,-1050.46,0,0.254,11
2602,-1050.6,0,0.254,5
1241,-1052.14,0,0.68,24
1242,-1053.33,0,0.68,38
2603,-1054.62,0,0.254,62
1243,-1052.09,0,0.68,19
1244,-1051.05,0,0.68,10
1245,-1051.84,0,0.68,19
1246,-1051.23,0,0.679,18
1247,-1050.87,0,0.679,12
2604,-1058.75,0,0.253,75
2605,-1050.65,0,0.253,5
1248,-1051.43,0,0.679,18
1249,-1051.76,0,0.679,21
2606,-1056.33,0,0.252,58
1250,-1054.2,0,0.678,40
1251,-1051.76,0,0.678,21
2607,-1057.6,0,0.252,30
1252,1049.0,1,0.678,15
1253,-1052.84,0,0.678,29
1254,-1052.53,0,0.677,28
1255,-1050.74,0,0.677,4
2608,-1059.39,0,0.251,79
1256,-1054.62,0,0.677,37
2609,-1053.69,0,0.251,24
1257,-1054.35,0,0.677,30
2610,-1053.89,0,0.25,34
2611,-1050.4,0,0.25,5
1258,-1052.51,0,0.676,26
2612,-1051.62,0,0.25,22
1259,-1052.19,0,0.676,24
1260,-1051.36,0,0.676,11
2613,-1052.16,0,0.25,46
1261,-1052.79,0,0.676,34
2614,-1052.81,0,0.249,16
1262,1048.77,1,0.675,23
1263,1047.17,1,0.675,33
2615,-1059.27,0,0.248,82
1264,-1052.97,0,0.675,32
2616,-1055.39,0,0.248,14
1265,-1052.59,0,0.674,24
2617,-2.62,0,0.248,32
1266,1046.11,1,0.674,34
2618,-1051.57,0,0.248,22
1267,-1050.86,0,0.674,11
2619,-1051.14,0,0.248,9
2620,-1050.97,0,0.248,7
1268,-1051.24,0,0.674,19
2621,-1052.96,0,0.247,21
1269,-1051.92,0,0.674,22
2622,-1053.45,0,0.247,20
2623,-1051.84,0,0.247,19
2624,-1058.09,0,0.246,59
1270,-1067.46,0,0.672,131
1271,-1052.35,0,0.672,30
1272,-1054.31,0,0.672,26
2625,-1061.8,0,0.245,100
1273,1047.16,1,0.671,24
2626,-1052.33,0,0.245,28
1274,-1052.95,0,0.671,25
2627,-1051.87,0,0.245,22
1275,-1051.71,0,0.671,21
2628,-1050.86,0,0.245,16
2629,-1051.54,0,0.244,14
1276,-3.71,0,0.67,36
1277,1048.5,1,0.67,20
1278,-1054.03,0,0.67,38
2630,-1060.59,0,0.243,99
1279,-1052.18,0,0.67,28
2631,1045.92,1,0.243,48
1280,-1059.09,0,0.669,84
1281,-1051.09,0,0.668,19
2632,-1055.88,0,0.242,58
1282,-1050.39,0,0.668,4
2633,-1050.75,0,0.242,5
1283,-1053.46,0,0.668,31
2634,-1052.12,0,0.242,27
2635,-1055.54,0,0.241,64
1284,1034.55,1,0.667,105
2636,1043.32,1,0.241,48
1285,-1051.68,0,0.667,18
1286,-1051.74,0,0.667,19
1287,-1051.64,0,0.666,14
2637,-1054.16,0,0.24,31
2638,-1051.87,0,0.24,32
1288,-1053.32,0,0.666,32
1289,-1051.1,0,0.666,10
2639,1049.21,1,0.24,19
2640,-1055.9,0,0.239,40
2641,1041.46,1,0.239,69
2642,-1050.7,0,0.239,5
1290,-28.38,0,0.664,153
2643,1046.06,1,0.238,49
1291,-1052.98,0,0.664,33
1292,-1054.6,0,0.664,40
2644,1047.91,1,0.238,44
2645,1047.35,1,0.237,30
1293,-1055.35,0,0.663,45
2646,-1052.24,0,0.237,24
1294,-1052.84,0,0.663,19
1295,-1050.66,0,0.663,11
2647,-1052.21,0,0.237,26
1296,-1052.22,0,0.663,27
1297,-1050.39,0,0.662,4
1298,-1061.34,0,0.662,69
1299,-1051.42,0,0.661,27
1300,-1051.94,0,0.661,29
2648,-1070.47,0,0.235,167
2649,-1050.71,0,0.235,21
1301,1043.91,1,0.661,54
2650,-1056.47,0,0.234,57
1302,-1053.01,0,0.66,26
2651,-1050.64,0,0.234,4
1303,-1051.12,0,0.66,22
1304,-1051.9,0,0.66,20
2652,-1059.64,0,0.233,79
1305,-1055.19,0,0.659,49
1306,1049.13,1,0.659,12
2653,-1054.43,0,0.233,48
2654,-1053.44,0,0.233,24
2655,1050.06,1,0.233,4
2656,1046.23,1,0.232,42
1308,-1058.53,0,0.658,73
1309,-1051.12,0,0.658,12
2657,-1052.93,0,0.232,33
1310,-1052.83,0,0.658,28
1311,-1052.4,0,0.658,25
2658,-1055.88,0,0.231,43
1312,1049.28,1,0.657,17
1313,-1050.63,0,0.657,13
1314,-1049.98,0,0.657,3
1315,-1052.27,0,0.657,17
2659,-1054.35,0,0.231,55
1316,-1053.34,0,0.657,29
1317,-1051.8,0,0.656,20
1318,-1051.53,0,0.656,13
1319,-1051.34,0,0.656,19
2660,-1058.56,0,0.23,81
1320,-1051.71,0,0.656,16
1321,1049.08,1,0.656,12
1322,-1054.13,0,0.655,38
1323,-1051.59,0,0.655,19
2661,-1059.31,0,0.229,81
2662,1046.73,1,0.229,32
1324,-1056.1,0,0.655,50
1325,-1050.85,0,0.655,15
1326,-1051.64,0,0.654,19
1327,1047.03,1,0.654,37
1328,-1050.96,0,0.654,16
2663,-1071.7,0,0.227,140
1329,-1051.87,0,0.654,27
1330,-1051.44,0,0.653,19
1331,-1053.57,0,0.653,37
1332,-1053.1,0,0.653,20
1333,-1052.01,0,0.653,21
2664,-1075.61,0,0.226,126
1334,-1051.31,0,0.652,16
2665,-1053.16,0,0.226,21
2666,-1055.16,0,0.226,16
1335,-1055.06,0,0.652,41
2667,-1050.42,0,0.225,12
1336,-1054.04,0,0.651,39
2668,-1053.72,0,0.225,42
2669,-1050.79,0,0.225,19
2670,-1052.31,0,0.224,26
2671,-1052.39,0,0.224,29
1337,1034.64,1,0.65,111
2672,-1056.76,0,0.224,51
2673,-1051.6,0,0.223,25
2674,-1054.61,0,0.223,51
1338,-1075.05,0,0.649,125
1339,-1052.97,0,0.649,27
1340,-1050.59,0,0.649,9
2675,-1063.38,0,0.222,103
1341,-1052.97,0,0.648,27
1342,-1050.78,0,0.648,8
1343,-1052.0,0,0.648,20
2676,-1057.05,0,0.221,55
1344,-1055.3,0,0.648,35
2677,-1055.34,0,0.221,44
1345,-1054.19,0,0.647,44
2678,-1054.67,0,0.22,42
1346,-1056.34,0,0.647,59
1347,-1052.53,0,0.646,23
1348,-1051.76,0,0.646,16
1349,-1053.16,0,0.646,31
1350,-1051.64,0,0.646,19
1351,-1051.9,0,0.646,15
2679,1035.13,1,0.219,137
2680,-1050.05,0,0.219,5
2681,-1050.53,0,0.219,13
1352,-1055.91,0,0.645,41
1353,1048.9,1,0.645,15
2682,-1053.36,0,0.218,36
1354,-1053.25,0,0.645,35
1355,-1051.29,0,0.644,19
1356,-1049.69,0,0.644,4
1357,-1051.94,0,0.644,19
1358,-1052.24,0,0.644,24
1359,-1053.36,0,0.644,31
1360,-1050.41,0,0.643,11
1361,-1053.05,0,0.643,35
1362,-1051.84,0,0.643,24
1363,-1054.68,0,0.642,48
2683,-1085.47,0,0.215,292
1364,-1052.85,0,0.642,30
2684,-1052.37,0,0.215,32
2685,-1054.08,0,0.215,18
1365,-1054.88,0,0.641,53
2686,1048.67,1,0.214,23
2687,-1051.0,0,0.214,15
1366,-1055.3,0,0.641,45
2688,-1051.16,0,0.214,16
1367,-1051.93,0,0.641,23
1368,-1050.84,0,0.641,14
1369,-1052.81,0,0.64,31
2689,-1059.65,0,0.213,75
1370,-1050.81,0,0.64,16
1371,-0.13,0,0.64,3
2690,-1053.35,0,0.213,40
1372,-1052.16,0,0.64,31
2691,-1056.34,0,0.212,34
1373,-1053.81,0,0.639,41
1374,1045.95,1,0.639,40
1375,-1051.07,0,0.639,12
2692,1038.41,1,0.212,64
1376,-1052.29,0,0.638,19
1377,-1051.42,0,0.638,27
1378,-1051.76,0,0.638,16
1379,-1051.06,0,0.638,16
1380,-1051.81,0,0.638,16
2693,-1065.47,0,0.211,117
1381,-1052.57,0,0.637,27
1382,-1050.54,0,0.637,4
1383,-1050.65,0,0.637,10
1384,-1051.77,0,0.637,17
2694,1047.98,1,0.21,42
1385,-1053.22,0,0.637,37
2695,-1054.08,0,0.21,43
1386,-1053.18,0,0.636,33
2696,-1054.24,0,0.209,29
2697,-1055.6,0,0.209,15
1387,-1051.98,0,0.636,23
1388,-1051.1,0,0.636,10
2698,-1059.48,0,0.209,53
1389,-4.3,0,0.635,45
1390,-1051.84,0,0.635,19
1391,-1051.98,0,0.635,23
1392,-1051.97,0,0.635,17
1393,-1050.47,0,0.635,7
1394,-1057.14,0,0.634,54
1395,1048.34,1,0.634,16
1396,-1052.6,0,0.634,25
1397,-1051.27,0,0.634,17
1398,-1050.73,0,0.634,8
1399,-1052.44,0,0.633,14
1400,-1051.42,0,0.633,17
1401,-1052.75,0,0.633,25
1402,-1055.4,0,0.633,40
1403,-1051.58,0,0.632,23
1404,-1051.15,0,0.632,20
1405,1045.08,1,0.632,47
1406,-1050.69,0,0.632,4
1407,-1054.08,0,0.631,48
1408,-1052.95,0,0.631,30
1409,-1050.89,0,0.631,14
2699,1046.13,1,0.208,37
2700,-1060.04,0,0.208,54
2701,1042.06,1,0.207,74
2702,-1054.72,0,0.206,42
2703,-1060.85,0,0.205,105
2704,-1050.6,0,0.205,5
2705,-1058.58,0,0.204,78
2706,-1051.17,0,0.204,12
2707,-1050.49,0,0.204,4
2708,-1064.38,0,0.203,83
1410,-1051.64,0,0.63,24
1411,-1050.43,0,0.63,3
1412,-1052.67,0,0.63,27
2709,-1066.78,0,0.202,123
1413,-1050.97,0,0.63,17
2710,-1050.41,0,0.202,11
1414,-1054.06,0,0.629,36
1415,-1054.01,0,0.629,41
1416,1048.88,1,0.629,17
2711,-1067.33,0,0.201,93
1417,-1050.89,0,0.629,19
1418,-1052.68,0,0.628,33
1419,-1050.09,0,0.628,4
1420,-1051.89,0,0.628,19
1421,-1057.42,0,0.627,57
1422,-1052.11,0,0.627,26
2712,-1068.63,0,0.199,158
1423,-1051.85,0,0.627,25
1424,-1052.68,0,0.627,28
1425,-1050.67,0,0.627,7
2713,-1060.52,0,0.198,102
1426,-1054.92,0,0.626,42
1427,-1055.38,0,0.626,33
2714,1043.1,1,0.198,65
1428,-1054.44,0,0.625,39
1429,-1051.88,0,0.625,18
1430,-1051.8,0,0.625,15
1431,-1050.87,0,0.625,12
2715,-1055.64,0,0.197,59
1432,-1051.11,0,0.625,11
1433,-1052.19,0,0.624,24
2716,-1054.13,0,0.197,33
2717,-1052.47,0,0.196,22
1434,1046.85,1,0.624,35
1435,-1053.06,0,0.624,36
1436,-1051.27,0,0.624,17
1437,-1052.81,0,0.623,36
1438,-1052.76,0,0.623,36
1439,-1051.52,0,0.623,22
2718,-1073.21,0,0.194,201
1440,-1053.64,0,0.622,39
1441,-1054.01,0,0.622,21
2719,-1059.87,0,0.193,87
2720,-1050.81,0,0.193,6
1442,1041.57,1,0.621,78
1443,-1052.28,0,0.621,23
2721,1044.69,1,0.193,41
1444,-1050.97,0,0.621,17
1445,-1050.63,0,0.621,8
1446,-1051.54,0,0.62,24
1447,-1054.73,0,0.62,38
2722,-1064.55,0,0.192,120
2723,-1052.7,0,0.191,40
2724,-1050.53,0,0.191,3
2725,-1049.84,0,0.191,4
2726,-1051.88,0,0.191,18
1448,-1065.76,0,0.619,136
1449,-1052.27,0,0.618,27
1450,-1050.86,0,0.618,6
1451,-1051.67,0,0.618,17
2727,1039.41,1,0.19,94
2728,1045.03,1,0.189,42
1452,1037.92,1,0.617,78
1453,-1052.3,0,0.617,30
2729,-1055.95,0,0.189,55
2730,-1050.65,0,0.189,5
1454,-1053.66,0,0.616,41
1455,-1053.77,0,0.616,32
1456,-1050.82,0,0.616,12
1457,-1051.3,0,0.616,15
2731,-1059.24,0,0.188,99
1458,-1052.69,0,0.615,34
1459,-1051.45,0,0.615,15
1460,1046.19,1,0.615,41
1461,-1054.49,0,0.614,44
1462,-1051.52,0,0.614,22
1463,-1053.21,0,0.614,26
2732,-1073.69,0,0.186,199
2733,-1055.67,0,0.185,37
1464,-1057.29,0,0.613,74
1465,-1050.38,0,0.613,8
1466,-1051.29,0,0.613,19
1467,-1050.45,0,0.613,5
1468,1047.87,1,0.612,28
1469,-1052.12,0,0.612,22
1470,-1055.57,0,0.612,42
1471,-1051.62,0,0.612,17
1472,-1055.18,0,0.611,48
1473,-1050.95,0,0.611,15
1474,-1052.96,0,0.611,26
1475,-1055.3,0,0.61,55
2734,997.05,1,0.182,315
2735,-1050.49,0,0.182,4
1476,-1061.61,0,0.609,76
2736,-1057.93,0,0.181,78
1477,-1057.45,0,0.609,45
2737,-1051.53,0,0.181,18
1478,-1050.83,0,0.609,18
2738,-1052.44,0,0.181,19
2739,-1055.72,0,0.18,27
1479,-1053.8,0,0.608,40
2740,-1053.18,0,0.18,13
1480,-1052.59,0,0.608,29
2741,-1054.54,0,0.18,44
1481,-1053.79,0,0.608,34
1482,-1055.22,0,0.607,37
1483,-1051.53,0,0.607,23
2742,-1065.17,0,0.178,132
1484,-1062.54,0,0.606,89
1485,-1053.77,0,0.606,37
