episode,total_reward,win,epsilon,steps
2003,-1053.36,0,0.451,41
2004,-1051.46,0,0.451,16
503,-1055.92,0,0.872,52
504,-1052.96,0,0.872,31
505,-1051.84,0,0.872,19
506,-1051.91,0,0.872,21
2005,-1056.79,0,0.451,74
507,-1050.91,0,0.872,11
508,-1053.56,0,0.871,26
509,-1050.93,0,0.871,8
510,-1051.95,0,0.871,25
511,-1052.33,0,0.871,28
512,-1050.92,0,0.871,12
2006,-1061.96,0,0.449,111
513,-1051.37,0,0.87,12
2007,-1052.18,0,0.449,33
514,-1055.56,0,0.87,41
515,-1051.42,0,0.87,12
516,-1050.64,0,0.87,4
517,-1055.41,0,0.869,56
518,-1055.95,0,0.869,40
519,-1052.05,0,0.869,20
2008,-1081.63,0,0.447,163
520,-1055.31,0,0.868,36
521,-1053.38,0,0.868,33
2009,-1053.52,0,0.447,37
522,-0.39,0,0.868,4
523,-1052.65,0,0.868,25
2010,-1053.33,0,0.447,38
2011,-1050.14,0,0.446,4
524,-1052.52,0,0.867,22
525,-1051.54,0,0.867,14
2012,-1053.93,0,0.446,23
526,1048.32,1,0.867,18
2013,-1055.1,0,0.446,30
527,-1051.93,0,0.867,23
2014,-1051.45,0,0.446,20
528,-1051.89,0,0.866,19
529,-1.65,0,0.866,15
530,-1050.81,0,0.866,11
531,0.1,0,0.866,5
2015,-1054.39,0,0.445,34
532,-1055.34,0,0.866,44
2016,-1056.16,0,0.445,61
533,-1057.26,0,0.865,66
534,-1050.8,0,0.865,10
535,-1051.18,0,0.865,13
536,-1052.0,0,0.865,20
537,-1051.41,0,0.864,11
538,-1051.65,0,0.864,20
539,-1051.53,0,0.864,13
2017,-1069.3,0,0.443,115
2018,-1053.47,0,0.443,22
2019,-1052.05,0,0.443,20
540,1045.19,1,0.864,51
2020,-1050.91,0,0.443,11
2021,-1050.64,0,0.443,4
541,-1052.85,0,0.863,30
2022,-1054.13,0,0.443,28
542,-1053.58,0,0.863,38
543,-1052.73,0,0.863,28
544,-1051.95,0,0.862,20
545,-1052.06,0,0.862,16
546,-1050.94,0,0.862,14
547,-2.0,0,0.862,25
2023,-1069.02,0,0.441,127
548,-1052.12,0,0.862,22
2024,-1051.8,0,0.441,25
549,-1051.9,0,0.861,20
550,-1051.96,0,0.861,16
551,-1053.31,0,0.861,21
2025,-1054.99,0,0.441,44
2026,-1051.31,0,0.44,16
552,-1051.84,0,0.861,24
553,-1050.84,0,0.861,14
2027,-1050.93,0,0.44,18
554,-1051.51,0,0.86,16
2028,-1055.05,0,0.44,25
555,-1052.85,0,0.86,25
556,-1049.73,0,0.86,3
2029,-1051.32,0,0.44,17
557,-1051.55,0,0.86,20
558,-1051.66,0,0.86,16
2030,-1054.26,0,0.439,46
559,-1053.49,0,0.859,34
2031,-1051.95,0,0.439,30
2032,-1050.74,0,0.439,9
560,-1052.96,0,0.859,31
2033,-1053.02,0,0.439,27
561,1047.47,1,0.859,23
562,-1050.79,0,0.859,4
563,-1053.14,0,0.858,34
2034,1045.64,1,0.438,51
564,-1051.95,0,0.858,25
2035,-1054.17,0,0.438,37
565,-1053.24,0,0.858,19
566,-1054.51,0,0.858,36
567,-1051.42,0,0.857,17
568,-1054.86,0,0.857,41
569,-1051.78,0,0.857,18
2036,-1073.63,0,0.436,138
570,-1054.0,0,0.856,40
571,-1052.1,0,0.856,20
572,-1051.36,0,0.856,11
573,-1051.04,0,0.856,14
574,-1050.8,0,0.856,10
575,-1052.68,0,0.855,28
576,-1051.89,0,0.855,19
2037,1033.19,1,0.435,126
2038,-1053.45,0,0.435,25
577,-1053.63,0,0.855,38
578,-1051.49,0,0.855,14
579,-1050.55,0,0.855,5
2039,-1054.66,0,0.434,51
580,-1053.17,0,0.854,27
2040,-1050.76,0,0.434,6
581,1047.58,1,0.854,27
2041,-1052.3,0,0.434,25
2042,-1050.34,0,0.434,4
582,-1053.01,0,0.854,31
2043,-1052.01,0,0.433,31
2044,-1051.33,0,0.433,18
583,-1053.48,0,0.853,33
584,-1052.12,0,0.853,22
585,-1054.57,0,0.853,47
2045,-1061.0,0,0.432,65
2046,-1051.27,0,0.432,12
586,-1052.57,0,0.852,22
587,-1052.61,0,0.852,21
588,-1053.2,0,0.852,30
589,1044.65,1,0.852,30
590,-1051.87,0,0.851,17
2047,-1060.68,0,0.431,108
591,-1051.55,0,0.851,20
2048,-1050.88,0,0.431,13
592,-2.33,0,0.851,28
2049,1048.07,1,0.431,28
593,-1050.1,0,0.851,5
594,-1051.81,0,0.851,16
595,-1052.39,0,0.85,24
596,-1051.61,0,0.85,16
2050,-1058.18,0,0.43,83
597,-1056.3,0,0.85,35
598,1048.31,1,0.85,14
2051,-1050.9,0,0.43,25
599,-1052.06,0,0.85,16
2052,-1051.25,0,0.429,15
600,-1053.09,0,0.849,29
2053,-1052.45,0,0.429,25
2054,-1050.78,0,0.429,8
601,-1052.02,0,0.849,22
602,-1051.87,0,0.849,22
603,-1051.0,0,0.849,10
604,-1050.69,0,0.849,14
2055,-1058.6,0,0.428,70
605,-1052.13,0,0.848,18
2056,-1054.29,0,0.428,19
606,-1053.08,0,0.848,33
607,-1051.65,0,0.848,15
2057,-1056.24,0,0.428,54
608,-1055.88,0,0.847,38
609,-1051.29,0,0.847,14
610,1045.83,1,0.847,37
2058,1038.58,1,0.427,97
2059,-1051.24,0,0.426,19
611,-1058.24,0,0.846,64
612,1048.73,1,0.846,12
2060,-1054.91,0,0.426,31
613,-1052.21,0,0.846,26
2061,-1055.62,0,0.426,42
614,-1055.22,0,0.845,47
615,-1054.75,0,0.845,30
616,-1051.07,0,0.845,12
2062,-1055.1,0,0.425,55
2063,-1051.9,0,0.425,25
617,1045.71,1,0.844,39
2064,-1053.77,0,0.424,42
618,1044.3,1,0.844,45
619,-1053.77,0,0.844,22
2065,-1054.27,0,0.424,47
620,-1052.51,0,0.843,26
621,-1051.34,0,0.843,14
622,-1052.5,0,0.843,20
2066,-1055.38,0,0.423,48
623,-1054.14,0,0.843,39
624,-1050.89,0,0.843,9
2067,-1056.4,0,0.423,50
625,-1056.4,0,0.842,20
626,-1050.82,0,0.842,12
2068,-1053.65,0,0.423,15
2069,-1051.85,0,0.422,15
2070,-1050.58,0,0.422,8
627,-1053.5,0,0.842,40
2071,-1052.12,0,0.422,27
2072,-1052.2,0,0.422,20
2073,-0.92,0,0.422,22
2074,-1051.83,0,0.421,18
2075,-1059.03,0,0.421,88
2076,1041.61,1,0.42,59
628,-1055.16,0,0.841,41
629,-1050.52,0,0.841,7
630,1046.2,1,0.841,30
631,-1052.84,0,0.841,29
632,-1054.26,0,0.84,36
633,-1050.88,0,0.84,13
634,-1055.62,0,0.84,32
635,-1051.23,0,0.84,13
636,-1050.6,0,0.84,15
637,1047.72,1,0.839,13
638,-1051.33,0,0.839,13
2077,-1058.72,0,0.419,52
639,-1051.38,0,0.839,13
640,-1052.93,0,0.839,28
2078,-1054.91,0,0.419,31
641,-1051.29,0,0.839,14
2079,-1052.57,0,0.419,27
642,-1053.27,0,0.838,32
643,-1052.43,0,0.838,18
2080,-1053.8,0,0.418,25
644,-1051.97,0,0.838,17
2081,-1051.66,0,0.418,21
645,-1054.72,0,0.838,37
2082,-1052.34,0,0.418,34
646,-1052.65,0,0.837,25
2083,-1051.45,0,0.418,20
2084,-1053.28,0,0.418,13
2085,-1052.38,0,0.417,28
647,-1061.21,0,0.837,76
2086,-1051.42,0,0.417,22
2087,-1051.67,0,0.417,22
648,-1052.51,0,0.836,26
649,-1052.97,0,0.836,27
2088,-1054.92,0,0.416,32
2089,-1052.89,0,0.416,19
2090,-1053.02,0,0.416,32
650,-1060.4,0,0.835,70
2091,-1053.38,0,0.416,38
651,-1055.37,0,0.835,42
652,-1051.6,0,0.835,20
2092,-1050.93,0,0.415,23
653,-1051.95,0,0.834,25
2093,-1054.96,0,0.415,36
654,1046.64,1,0.834,36
2094,-1050.68,0,0.415,18
655,1047.74,1,0.834,26
656,-1050.97,0,0.834,12
2095,-1053.08,0,0.414,38
657,-1052.02,0,0.833,17
2096,1048.22,1,0.414,23
658,-1053.95,0,0.833,40
2097,-1051.82,0,0.414,27
659,-1052.39,0,0.833,19
2098,-1050.54,0,0.414,9
660,-1053.14,0,0.832,29
661,-1050.42,0,0.832,7
662,1043.88,1,0.832,37
663,-1050.5,0,0.832,5
2099,-1060.02,0,0.413,92
2100,-1051.55,0,0.413,10
664,-1053.89,0,0.832,34
2101,-1050.6,0,0.413,5
665,-1052.94,0,0.831,29
666,-1050.44,0,0.831,4
667,-1052.82,0,0.831,22
2102,-1060.3,0,0.412,70
668,-1053.02,0,0.831,32
2103,-1052.64,0,0.412,14
669,-2.53,0,0.83,28
2104,-1051.16,0,0.411,16
670,1047.92,1,0.83,28
8
671,-1052.58,0,0.83,28
672,1048.3,1,0.83,10
2106,-1054.72,0,0.411,57
673,-1052.27,0,0.829,22
674,-1051.37,0,0.829,12
2107,1043.33,1,0.41,27
675,-1050.94,0,0.829,19
2108,-1052.26,0,0.41,21
676,-1053.74,0,0.829,29
2109,-1052.72,0,0.41,32
677,-1053.66,0,0.828,31
678,-3.04,0,0.828,34
679,-1056.09,0,0.828,49
680,-1052.63,0,0.827,13
2110,-1060.28,0,0.409,103
681,1045.29,1,0.827,46
2111,-1054.85,0,0.408,50
682,-1051.16,0,0.827,16
2112,-1050.8,0,0.408,15
683,-1054.17,0,0.826,32
684,-1051.46,0,0.826,16
685,-1051.02,0,0.826,12
2113,-1054.37,0,0.407,52
686,-1052.0,0,0.826,20
687,-1050.64,0,0.826,4
688,-1056.82,0,0.825,62
689,-1050.6,0,0.825,5
690,-1053.76,0,0.825,41
2114,-1071.79,0,0.406,154
691,-1055.83,0,0.824,48
692,-1052.06,0,0.824,21
693,-1054.36,0,0.824,26
2115,-1056.36,0,0.405,66
694,-1052.87,0,0.823,32
695,-1051.02,0,0.823,12
696,-1055.04,0,0.823,34
697,-1051.67,0,0.823,17
698,-1052.09,0,0.822,24
2116,-1062.84,0,0.404,114
699,-1051.85,0,0.822,15
2117,-1054.65,0,0.404,25
700,1048.81,1,0.822,14
701,-1052.96,0,0.822,26
2118,-1054.78,0,0.403,48
2119,-1051.1,0,0.403,10
2120,-1049.74,0,0.403,4
702,-1055.23,0,0.821,48
703,-1051.63,0,0.821,23
2121,-1053.61,0,0.403,36
2122,-1051.32,0,0.402,17
704,-1053.44,0,0.821,34
705,-1051.22,0,0.821,17
706,-1052.08,0,0.82,23
707,-1050.77,0,0.82,12
2123,-1057.09,0,0.402,69
708,-1052.06,0,0.82,21
709,-1050.93,0,0.82,13
2124,-1052.6,0,0.401,25
710,-1052.83,0,0.82,23
711,-1055.47,0,0.819,47
2125,-1058.12,0,0.401,62
712,-1050.49,0,0.819,9
2126,1047.86,1,0.401,19
713,-1053.67,0,0.819,32
714,-1053.39,0,0.818,24
715,-1050.81,0,0.818,6
716,-1053.39,0,0.818,29
2127,-1058.41,0,0.4,76
717,-1054.1,0,0.818,20
2128,-1051.99,0,0.4,19
718,1048.53,1,0.818,17
719,-1052.42,0,0.817,22
2129,-1052.29,0,0.399,34
2130,-1050.66,0,0.399,6
720,-1050.76,0,0.817,16
2131,-1050.62,0,0.399,7
721,-1050.88,0,0.817,8
722,-1051.13,0,0.817,13
2132,-1051.97,0,0.399,27
723,-1051.86,0,0.817,21
2133,-1051.22,0,0.399,17
724,-1054.48,0,0.817,33
2134,-1054.38,0,0.398,28
725,-1052.17,0,0.816,17
2135,-1051.86,0,0.398,26
726,-1052.54,0,0.816,24
727,-1051.65,0,0.816,15
728,-1052.79,0,0.816,24
2136,-1057.05,0,0.397,55
729,-1052.31,0,0.815,26
730,-1050.97,0,0.815,12
2137,-1054.61,0,0.397,46
731,-1053.99,0,0.815,34
732,-2.01,0,0.815,26
2138,-1056.74,0,0.396,69
733,1043.81,1,0.814,49
734,-1050.46,0,0.814,6
735,-1051.31,0,0.814,16
2139,-1051.79,0,0.396,24
2140,1049.7,1,0.396,15
736,-1053.58,0,0.814,33
737,-1050.94,0,0.813,9
738,-1050.95,0,0.813,10
739,-1051.47,0,0.813,12
2141,-1057.53,0,0.395,63
740,-1051.15,0,0.813,15
741,-1050.62,0,0.813,12
742,-1054.23,0,0.812,43
743,-1051.3,0,0.812,15
744,-1052.05,0,0.812,25
2142,-1072.81,0,0.394,126
745,-1054.49,0,0.812,44
2143,-1051.42,0,0.394,17
746,-1051.29,0,0.811,14
747,-1051.53,0,0.811,18
748,-1053.49,0,0.811,29
2144,-1057.01,0,0.393,51
2145,1048.08,1,0.393,22
749,-1053.6,0,0.811,35
750,-1052.46,0,0.81,21
751,-1051.94,0,0.81,19
2146,-1058.43,0,0.392,58
752,-1052.35,0,0.81,25
753,-1052.2,0,0.81,20
754,-1050.23,0,0.81,3
755,-1051.09,0,0.809,14
756,-1050.71,0,0.809,6
757,-1051.11,0,0.809,16
2147,-1063.01,0,0.391,106
758,-1052.59,0,0.809,29
2148,-1054.47,0,0.391,17
759,-1052.77,0,0.809,27
760,-1051.54,0,0.809,4
2149,-1051.97,0,0.391,22
761,-1051.52,0,0.808,17
2150,-1052.11,0,0.391,21
762,-1052.46,0,0.808,26
2151,-1053.81,0,0.39,26
2152,-1051.35,0,0.39,10
763,-1056.06,0,0.808,56
2153,-1055.71,0,0.39,26
764,-1050.93,0,0.808,8
765,-1050.18,0,0.807,3
766,1048.88,1,0.807,17
2154,-1053.77,0,0.39,32
767,-1051.02,0,0.807,12
2155,-1051.71,0,0.389,21
768,-1051.56,0,0.807,16
769,-1052.25,0,0.807,20
2156,-1051.51,0,0.389,21
2157,-1054.56,0,0.389,21
770,-1052.1,0,0.807,20
771,-1051.95,0,0.806,20
2158,1046.6,1,0.388,50
772,-1053.13,0,0.806,33
773,-1052.07,0,0.806,22
2159,-1053.6,0,0.388,35
774,-1051.65,0,0.806,20
775,-1051.33,0,0.805,13
2160,-1052.03,0,0.388,23
2161,-1051.86,0,0.388,16
776,-1051.48,0,0.805,18
777,-1051.57,0,0.805,17
2162,-1054.02,0,0.387,37
2163,-1052.84,0,0.387,34
778,-1058.38,0,0.804,73
2164,-1050.58,0,0.387,18
779,-1053.21,0,0.804,36
780,-1051.74,0,0.804,14
2165,-1053.7,0,0.386,40
781,-1051.01,0,0.804,11
782,-1053.99,0,0.803,44
2166,-1055.62,0,0.386,57
783,1046.06,1,0.803,29
2167,1048.25,1,0.385,20
2168,-1050.51,0,0.385,11
784,-1054.25,0,0.803,35
785,-1053.13,0,0.802,28
786,-1052.76,0,0.802,26
2169,-1058.15,0,0.385,65
787,1042.23,1,0.801,57
2170,-1055.61,0,0.384,51
788,-1051.41,0,0.801,21
2171,1045.88,1,0.384,47
2172,-1050.69,0,0.384,4
789,-1053.72,0,0.801,37
2173,1049.87,1,0.383,13
790,-1051.36,0,0.801,16
791,-1050.58,0,0.8,8
2174,-1052.01,0,0.383,26
792,-1053.29,0,0.8,34
2175,-1052.68,0,0.383,33
2176,-1051.25,0,0.383,10
793,-1055.22,0,0.8,47
794,-1050.84,0,0.799,14
795,-1051.48,0,0.799,18
796,-1051.89,0,0.799,19
797,-1052.14,0,0.799,19
798,-1051.22,0,0.799,12
799,-1.83,0,0.799,23
800,1047.92,1,0.798,23
801,-1051.43,0,0.798,23
2177,1022.13,1,0.381,182
2178,-1050.61,0,0.381,11
802,-1054.94,0,0.798,29
803,-1051.78,0,0.798,18
2179,-1051.76,0,0.38,21
2180,-1051.61,0,0.38,16
804,-1053.09,0,0.797,29
805,-1051.48,0,0.797,13
806,-1050.7,0,0.797,5
2181,-1054.83,0,0.38,28
807,-1051.11,0,0.797,11
2182,-1053.11,0,0.38,16
808,-1050.92,0,0.797,12
809,1049.46,1,0.797,9
2183,-1051.75,0,0.38,20
2184,-1054.57,0,0.379,32
810,-1053.45,0,0.796,45
811,-1051.32,0,0.796,17
2185,-1056.12,0,0.379,37
812,-1055.04,0,0.796,24
813,-1051.98,0,0.796,23
814,-1050.97,0,0.795,12
2186,-1057.26,0,0.378,51
815,-1053.42,0,0.795,37
2187,-1053.93,0,0.378,33
816,-1050.24,0,0.795,4
817,-1051.67,0,0.795,22
818,-1053.91,0,0.794,31
819,-1051.45,0,0.794,15
820,-1053.27,0,0.794,32
821,-1051.52,0,0.794,17
822,1048.49,1,0.794,16
823,-1050.2,0,0.794,5
2188,-1076.04,0,0.376,144
824,-1052.33,0,0.793,13
2189,-1051.59,0,0.376,24
825,-1051.78,0,0.793,18
826,-1052.23,0,0.793,13
2190,-1051.42,0,0.376,22
2191,-1051.61,0,0.376,26
827,1042.91,1,0.793,49
2192,-1052.55,0,0.375,20
828,1045.45,1,0.792,45
2193,-1054.53,0,0.375,53
829,-1052.91,0,0.792,31
2194,-1051.6,0,0.375,20
830,-1052.13,0,0.792,23
831,-1051.18,0,0.791,13
2195,-1053.14,0,0.374,34
832,-1051.71,0,0.791,16
833,-1053.48,0,0.791,38
2196,-1055.84,0,0.374,44
834,-1050.69,0,0.791,9
835,-1051.26,0,0.791,16
836,-1051.11,0,0.79,11
837,-1053.43,0,0.79,33
2197,-1055.53,0,0.373,58
838,-1050.77,0,0.79,12
2198,-1050.51,0,0.373,11
2199,-1051.1,0,0.373,25
839,-5.82,0,0.789,57
2200,-1052.12,0,0.373,27
840,-1051.66,0,0.789,21
2201,-1052.51,0,0.372,26
841,-1050.37,0,0.789,7
2202,-1052.65,0,0.372,30
2203,-1051.2,0,0.372,15
2204,-1050.5,0,0.372,20
2205,-1054.92,0,0.371,42
2206,-1051.62,0,0.371,17
2207,-1054.18,0,0.371,33
2208,-1053.72,0,0.37,42
2209,-1051.09,0,0.37,19
2210,-1053.91,0,0.37,26
2211,-1052.91,0,0.369,31
2212,-1054.86,0,0.369,46
2213,-1059.06,0,0.368,61
842,-1052.06,0,0.789,21
843,-1052.32,0,0.789,17
844,-1052.74,0,0.788,29
845,-1052.44,0,0.788,4
846,-1052.1,0,0.788,15
847,-1051.54,0,0.788,24
848,-1052.2,0,0.788,25
849,-1054.11,0,0.787,41
850,1044.55,1,0.787,40
851,-1051.95,0,0.787,15
852,-1052.61,0,0.786,26
853,-1051.39,0,0.786,14
854,-1052.51,0,0.786,31
855,-1056.08,0,0.785,43
856,-1053.7,0,0.785,35
857,-1052.22,0,0.785,17
858,-1051.0,0,0.785,15
859,-1052.32,0,0.784,22
860,-2.47,0,0.784,27
861,-1051.85,0,0.784,20
862,-1055.8,0,0.784,40
863,-1050.82,0,0.783,12
864,-1052.25,0,0.783,20
865,-1052.3,0,0.783,25
866,-1051.62,0,0.783,17
867,-1052.76,0,0.783,21
868,-1052.97,0,0.782,27
869,-1053.72,0,0.782,32
870,-1051.24,0,0.782,14
871,-1050.84,0,0.782,14
872,-1052.85,0,0.781,25
873,-1055.5,0,0.781,50
874,-1051.22,0,0.781,12
875,-1055.4,0,0.78,55
876,-1050.88,0,0.78,13
877,-1051.29,0,0.78,14
878,-1052.84,0,0.78,24
879,-1051.29,0,0.779,19
880,-1052.01,0,0.779,21
881,-1052.09,0,0.779,24
882,-1051.04,0,0.779,14
883,-1051.07,0,0.779,12
884,-1052.15,0,0.778,20
885,-1053.01,0,0.778,16
886,-1051.82,0,0.778,17
887,-1051.29,0,0.778,14
888,-1051.39,0,0.778,19
889,-1053.83,0,0.777,33
890,-1051.63,0,0.777,23
2214,-1106.06,0,0.365,316
891,-1051.07,0,0.777,17
2215,-1051.28,0,0.365,18
892,-1052.38,0,0.777,23
2216,-1051.44,0,0.365,19
893,-1053.93,0,0.776,38
894,-1051.75,0,0.776,15
2217,-1059.55,0,0.364,50
895,1044.3,1,0.776,40
896,-1052.72,0,0.775,27
897,-1050.95,0,0.775,10
898,-1.93,0,0.775,23
2218,1034.33,1,0.363,117
899,1042.02,1,0.774,68
900,-1051.53,0,0.774,18
2219,-1057.68,0,0.362,63
2220,-1052.89,0,0.362,9
901,-1051.64,0,0.774,19
902,-1053.02,0,0.774,37
2221,-1055.58,0,0.362,43
2222,-1050.28,0,0.362,3
903,1044.84,1,0.773,41
2223,-1054.25,0,0.361,40
904,-1051.67,0,0.773,17
905,-1054.23,0,0.773,38
906,-1052.98,0,0.772,33
907,-1051.77,0,0.772,17
908,-1051.53,0,0.772,13
909,-1051.12,0,0.772,12
910,-1053.19,0,0.771,29
911,-1051.89,0,0.771,19
912,-1.24,0,0.771,19
913,1047.13,1,0.771,22
914,1049.35,1,0.771,10
915,-1052.06,0,0.771,21
916,1047.12,1,0.77,28
917,1044.88,1,0.77,37
918,-1053.36,0,0.77,31
2224,982.75,1,0.357,350
919,-2.58,0,0.769,33
2225,-1054.51,0,0.357,26
920,-1050.84,0,0.769,19
2226,-1052.03,0,0.357,28
921,-1051.92,0,0.769,27
922,-1051.71,0,0.768,26
2227,-1056.26,0,0.356,46
923,-1052.18,0,0.768,23
924,-1051.43,0,0.768,23
2228,-1054.46,0,0.356,36
925,-1053.09,0,0.768,19
926,-1050.56,0,0.768,11
2229,-1054.3,0,0.356,30
927,-1052.96,0,0.767,26
928,-1050.21,0,0.767,6
929,-1050.69,0,0.767,4
930,-1051.04,0,0.767,19
931,-1051.29,0,0.767,14
932,-1050.98,0,0.767,8
2230,1038.94,1,0.355,86
933,-1051.83,0,0.767,18
934,-1053.33,0,0.766,23
2231,-1053.58,0,0.354,38
935,-1051.64,0,0.766,19
936,-1051.16,0,0.766,11
2232,1046.97,1,0.354,28
937,-1053.0,0,0.766,25
938,-1052.4,0,0.766,20
2233,-1056.22,0,0.353,62
939,-1054.37,0,0.765,47
2234,1045.83,1,0.353,37
940,-1053.08,0,0.765,28
2235,-1053.13,0,0.353,38
2236,1048.91,1,0.352,14
941,-1056.71,0,0.764,56
942,-1051.81,0,0.764,16
2237,-1053.04,0,0.352,24
943,-1052.66,0,0.764,26
944,-1052.7,0,0.763,30
945,-1050.4,0,0.763,5
946,-1050.97,0,0.763,12
947,-1055.21,0,0.763,51
948,-1050.6,0,0.763,10
2238,-1076.83,0,0.351,133
2239,-1054.89,0,0.351,24
949,-1054.14,0,0.762,34
950,-1051.17,0,0.762,12
951,-1051.88,0,0.762,13
952,-1050.74,0,0.762,9
2240,-1053.22,0,0.35,52
953,-1051.59,0,0.762,14
954,-1051.83,0,0.762,13
2241,-1050.72,0,0.35,17
955,-1051.35,0,0.761,20
956,-1053.36,0,0.761,36
957,-1054.38,0,0.761,38
2242,-1074.37,0,0.349,97
958,-1052.38,0,0.76,28
2243,-1055.64,0,0.348,29
2244,-1050.9,0,0.348,15
959,-1054.98,0,0.76,53
2245,-1054.93,0,0.348,38
960,-1052.36,0,0.759,26
961,-1051.52,0,0.759,12
2246,-1052.98,0,0.348,23
962,-1050.93,0,0.759,13
963,-1054.56,0,0.759,46
2247,-1055.89,0,0.347,59
964,-1051.11,0,0.759,11
965,-1050.79,0,0.759,9
966,-1051.75,0,0.758,20
967,-1050.48,0,0.758,8

968,-1050.65,0,0.758,10
969,-1050.55,0,0.758,5
2249,-1054.77,0,0.346,32
970,-1051.78,0,0.758,28
2250,-1051.37,0,0.346,17
971,-2.21,0,0.757,26
972,-1051.64,0,0.757,24
973,-1052.78,0,0.757,33
974,-1050.72,0,0.757,12
2251,-1067.75,0,0.345,110
975,-1052.75,0,0.756,30
976,-1052.03,0,0.756,23
2252,-1052.09,0,0.345,24
977,-1052.09,0,0.756,14
978,-1052.09,0,0.756,29
2253,1047.51,1,0.344,44
979,1046.18,1,0.755,42
2254,-1061.05,0,0.343,65
980,-1053.02,0,0.755,37
981,-1052.44,0,0.755,19
2255,-1059.09,0,0.343,39
982,-1052.25,0,0.754,30
2256,-1057.84,0,0.343,44
983,-1051.64,0,0.754,19
984,-1052.51,0,0.754,26
985,-1052.17,0,0.754,27
986,-1054.52,0,0.753,37
987,-1050.92,0,0.753,12
988,-1050.49,0,0.753,4
989,-1051.52,0,0.753,17
990,-1050.71,0,0.753,6
991,-1052.96,0,0.753,21
2257,996.81,1,0.341,169
992,-1052.36,0,0.752,31
993,-1051.34,0,0.752,14
2258,-1056.49,0,0.34,44
2259,-1053.92,0,0.34,27
994,-1056.09,0,0.752,39
995,-1053.09,0,0.751,29
2260,-1057.54,0,0.34,39
996,-1051.58,0,0.751,18
997,-1056.58,0,0.751,58
2261,1034.95,1,0.339,65
998,-1051.05,0,0.751,10
999,-1053.12,0,0.75,32
1000,-1051.34,0,0.75,14
2262,-1054.82,0,0.338,42
1001,-1053.1,0,0.75,25
2263,-1053.79,0,0.338,34
1002,1047.67,1,0.75,23
1003,-1051.17,0,0.749,17
1004,1048.68,1,0.749,12
1005,-1051.83,0,0.749,18
1006,-1053.53,0,0.749,28
2264,-1060.9,0,0.337,80
1007,-1050.34,0,0.749,9
1008,-1050.04,0,0.749,4
1009,-1050.04,0,0.749,4
2265,-1053.93,0,0.337,23
2266,-1050.27,0,0.337,7
1010,-1052.7,0,0.748,25
1011,-1051.68,0,0.748,18
1012,-1051.35,0,0.748,10
1013,-1051.83,0,0.748,23
1014,-1052.11,0,0.748,16
2267,-1067.67,0,0.336,87
1015,-1052.69,0,0.747,24
1016,-1050.64,0,0.747,9
1017,-1051.65,0,0.747,20
1018,-1050.83,0,0.747,13
1019,-1051.77,0,0.747,17
1020,1049.1,1,0.747,15
1021,-1052.53,0,0.746,28
1022,-1052.25,0,0.746,25
1023,-1050.99,0,0.746,9
2268,-1069.58,0,0.334,153
1024,-1052.23,0,0.746,23
2269,-1054.48,0,0.334,53
1025,-1056.57,0,0.745,62
1026,-1051.71,0,0.745,16
2270,-1054.64,0,0.333,44
1027,-1052.31,0,0.745,21
1028,-1053.97,0,0.744,42
1029,-1051.97,0,0.744,17
1030,-1050.86,0,0.744,11
2271,-1075.75,0,0.332,120
1031,-1053.29,0,0.743,34
1032,-1051.43,0,0.743,18
1033,-1051.65,0,0.743,20
2272,-1057.15,0,0.331,65
2273,-0.64,0,0.331,4
1034,-1055.06,0,0.743,41
1035,-1052.1,0,0.742,25
1036,-1051.56,0,0.742,16
1037,-1050.8,0,0.742,5
1038,-1053.07,0,0.742,32
1039,-1050.54,0,0.742,9
2274,-1065.73,0,0.33,118
1040,-1051.39,0,0.742,19
1041,-1051.24,0,0.741,14
1042,-1050.86,0,0.741,11
1043,-1053.84,0,0.741,34
2275,-1079.81,0,0.329,111
1044,-1052.91,0,0.741,36
1045,-1052.73,0,0.74,23
1046,-1051.32,0,0.74,12
1047,-1051.8,0,0.74,20
1048,-1050.97,0,0.74,12
2276,-1058.4,0,0.328,65
1049,-1052.72,0,0.74,27
1050,-1053.26,0,0.739,31
1051,-1050.34,0,0.739,4
2277,-1059.62,0,0.328,62
2278,-1050.72,0,0.328,7
1052,-1051.53,0,0.739,13
2279,-1050.71,0,0.327,11
1053,-1050.82,0,0.739,12
1054,-1052.02,0,0.739,22
2280,-1054.52,0,0.327,27
1055,-1050.87,0,0.738,22
2281,-1055.79,0,0.327,29
1056,-1054.69,0,0.738,34
1057,-1052.44,0,0.738,24
1058,1045.94,1,0.737,36
1059,-1050.75,0,0.737,10
2282,-1064.3,0,0.326,100
1060,1047.46,1,0.737,24
2283,-1054.03,0,0.326,23
1061,-1052.29,0,0.737,19
1062,-1053.06,0,0.737,26
1063,-1050.93,0,0.736,13
2284,-1063.58,0,0.325,88
2285,1048.8,1,0.324,20
2286,-1076.18,0,0.323,138
2287,-1111.58,0,0.319,358
2288,-1066.8,0,0.318,110
2289,-1094.85,0,0.315,250
1064,1046.23,1,0.736,42
1065,-1051.38,0,0.736,18
1066,-1051.76,0,0.736,16
2290,-1059.28,0,0.315,48
1067,-1051.68,0,0.735,23
2291,-1051.61,0,0.315,21
1068,-1051.01,0,0.735,11
1069,-1051.08,0,0.735,13
1070,-0.85,0,0.735,10
2292,-1056.92,0,0.314,57
